author|0|body_xml
iabbliz|2013/04/15 05:36:39|не так
iabbliz|2013/04/15 05:36:57|данных что указаны в Excel в базе нигде не отражены
iabbliz|2013/04/15 05:36:58|так?
iabbliz|2013/04/15 05:37:10|порядковые номера для них
giks03|2013/04/15 05:37:35|в эксель есть список сотрудников, которые есть в бзе.  порядковых номеров нет
giks03|2013/04/15 05:42:26|Веры нет в сети пок вроде. Или она меня не включила
iabbliz|2013/04/15 05:48:35|Вроде нет ее еще
iabbliz|2013/04/15 05:53:15|Пока что то Круг не работает
iabbliz|2013/04/15 05:53:17|у нас
iabbliz|2013/04/15 05:53:22|давайте начну делать
iabbliz|2013/04/15 05:54:10|К базе будет подключение?
iabbliz|2013/04/15 05:54:14|или на тестовой делать?
giks03|2013/04/15 05:56:17|могу доступ к своему компьютеру дать
giks03|2013/04/15 05:56:32|но лучше сначала на тестовой
iabbliz|2013/04/15 05:56:34|давайте рыбу сделаю
iabbliz|2013/04/15 05:56:39|а потом уже подключусь
giks03|2013/04/15 05:56:42|ок
iabbliz|2013/04/15 05:56:45|ок.
iabbliz|2013/04/15 05:57:08|там версия какая стоит?
iabbliz|2013/04/15 05:57:09|релиз
iabbliz|2013/04/15 05:57:10|УПП
giks03|2013/04/15 05:57:39|какой-то предпоследний
giks03|2013/04/15 05:57:48|сейчас гляну
giks03|2013/04/15 05:58:03|1.3.37.1
iabbliz|2013/04/15 05:58:38|можно подключусь
iabbliz|2013/04/15 05:58:40|возьму файл
iabbliz|2013/04/15 05:58:44|возьму Отчет
iabbliz|2013/04/15 05:58:47|из конфигурации
giks03|2013/04/15 05:59:00|ок
giks03|2013/04/15 05:59:19|139 928 205   115gem
iabbliz|2013/04/15 06:02:59|Спасибо
giks03|2013/04/15 06:03:58|есть сохраненные отчеты рсв-1.. Они выгружаются в пфр. Их надо будет подхватывать
iabbliz|2013/04/15 06:04:22|еще раз
iabbliz|2013/04/15 06:04:41|имеется ввиду если выгрузить их повторно, то должно поставить НомерПП из файла
iabbliz|2013/04/15 06:04:43|так?
giks03|2013/04/15 06:04:59|да
giks03|2013/04/15 06:06:01|мне кажется задачу можно облегчить, если сначала эти номера загрузить в сохраненный отчет и сохранить
iabbliz|2013/04/15 06:06:26|а в отчете они где то показываются?
giks03|2013/04/15 06:06:20|а потом выгружая подхватывать этот номер?
giks03|2013/04/15 06:07:20|да
iabbliz|2013/04/15 06:07:29|раздел 3.1.?
giks03|2013/04/15 06:07:37|да
iabbliz|2013/04/15 06:08:16|даже не знаю будет ли это легче
iabbliz|2013/04/15 06:08:21|может даже сложнее
iabbliz|2013/04/15 06:08:29|прийдется заполнять вновь этот раздел
iabbliz|2013/04/15 06:08:35|или надо только номера ПП перезаполнить
iabbliz|2013/04/15 06:08:39|попробовать
iabbliz|2013/04/15 06:08:42|в отчете
giks03|2013/04/15 06:11:28|тогда делай как проще
giks03|2013/04/15 06:24:27|сейчас позвонил зил- нумерация в файле может измениться. Но это же не страшно? Обработке все равно?
iabbliz|2013/04/15 06:25:37|да не страшно
iabbliz|2013/04/15 06:25:50|если заполнять в самом отчете номер ПП
iabbliz|2013/04/15 06:25:59|есть возможность перезаполнить отчет?
giks03|2013/04/15 06:26:27|перезаполнить нет- там вручную кое что менялось
iabbliz|2013/04/15 06:27:22|тогда наверно лучше в момент выгрузки НомерПП менять
iabbliz|2013/04/15 06:27:32|либо написать доп. обработку
iabbliz|2013/04/15 06:27:39|которая номера поменяет в отчете
iabbliz|2013/04/15 06:28:15|<quote author="iabbliz" authorname="Антон Иванов" conversation="giks03" guid="xba6fb8e745802ad3e3305848868700070873a276da3061fcd9dfc17316f39b95" timestamp="1366007252"><legacyquote>[10:27:32] Антон Иванов: </legacyquote>либо написать доп. обработку
которая номера поменяет в отчете<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это сложнее
giks03|2013/04/15 06:27:17|правда в разделе 3.1 ничего не правилось, но он же заполняется вместе со всеми данными
iabbliz|2013/04/15 06:28:57|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x6526b2ecd7804e82a2bf44dbd7d397c3f073ef4f16a954c5a1972031b4599276" timestamp="1366007237"><legacyquote>[10:27:17] Galina Iks: </legacyquote>но он же заполняется вместе со всеми данными<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
giks03|2013/04/15 06:30:11|и?
giks03|2013/04/15 06:30:27|это мысли вслух?
iabbliz|2013/04/15 06:30:32|Скорей всего обработка будет такая
iabbliz|2013/04/15 06:30:51|Сначала загружается список в обработку в отдельную закладку допустим
iabbliz|2013/04/15 06:31:02|не, надо подумать
giks03|2013/04/15 06:30:43|или от меня нужно решение какое-то? ))
iabbliz|2013/04/15 06:33:56|пока нет,
giks03|2013/04/15 06:35:51|на мой взгляд было бы проще взять отчет РСВ-1 (сохраненный), найти по фио сотрудника, проставить ему номер в колонку п/п, а при выгрузке этот номер проставить вместо расчитанного п/п.
iabbliz|2013/04/15 06:37:04|Да только чтобы обойти раздел 31
iabbliz|2013/04/15 06:37:14|это не Табличная часть отчета
iabbliz|2013/04/15 06:37:24| а макет поэтому надо городить обход Ячеек
iabbliz|2013/04/15 06:37:43|т.е. надо указавыать с какой строки начинать обход
iabbliz|2013/04/15 06:37:49|обрабатывать все строки...
iabbliz|2013/04/15 06:37:54|тоже не тривиальная задача
iabbliz|2013/04/15 06:39:15|возможно действительно это будет проще и нагляднее
giks03|2013/04/15 06:55:53|если задача очень сложная, я скажу чтоб ручками сами все перебили
iabbliz|2013/04/15 06:56:20|давайте уже раз начал, доделаю=)
giks03|2013/04/15 06:56:30|ок
iabbliz|2013/04/15 07:44:55|Вы тут?
iabbliz|2013/04/15 07:45:14|Необходимо подключится проверить
giks03|2013/04/15 07:45:25|да
iabbliz|2013/04/15 07:46:14|Пароль тот же?
giks03|2013/04/15 07:46:24|да
iabbliz|2013/04/15 08:14:11|Поправил
iabbliz|2013/04/15 08:14:17|Надо опять подлючится
giks03|2013/04/15 08:15:58|ок
iabbliz|2013/04/15 08:24:19|1)Необходимо подцепить отчет РСВ1  &quot;РегламентированныйОтчетРСВ1_150413_НомерПП_v0.1.erf&quot;
2) Далее перезайти в 1с
3) открыть тот РСВ в котором необходимо заполнить НомерПП, нажать на кнопку &quot;Проставить № п/п в раздел31&quot; указать файл &quot;Инвалиды2012.xls&quot; 
ВАЖНО! читает файл с первой строки, ПерваяКолонка это Номер ПП, Вторая колонка это ФИО если порядок колонок изменится или добавится строка вначале то не будет загружатся
4) Записываем, выгружаем.
giks03|2013/04/17 07:15:14|Антон привет. А можешь в РСВ проставить строки не поалфвиту как сейчас, а по установленному номеру?
iabbliz|2013/04/17 07:15:44|сложно
iabbliz|2013/04/17 07:15:52|вернее не так это просто
iabbliz|2013/04/17 07:15:54|Привет
giks03|2013/04/17 07:16:20|ручками долго
iabbliz|2013/04/17 07:17:11|тут 2 варианта, либо сортировать прям в разделе 3.1
iabbliz|2013/04/17 07:17:14|это сложнее
iabbliz|2013/04/17 07:17:23|либо сортировать перед выгрузкой в файл
iabbliz|2013/04/17 07:17:26|думаю это легче
giks03|2013/04/17 07:18:11|давай отсортируем перед выгрузкой. А то мне ручками долго всех упорядочивать
iabbliz|2013/04/17 07:18:59|Есть задачи по кругу.. сначало их надо сделать
iabbliz|2013/04/17 08:01:36|Я готов
iabbliz|2013/04/17 08:01:55|Задача актуальна?
iabbliz|2013/04/17 08:12:36|Вы тут?
giks03|2013/04/17 08:31:09|да
giks03|2013/04/17 08:32:10|я отправила одну ведомость вручную. Жду тест на ошибки. Но за 3 и 4 квартал тоже надо будет скорее всего делать. Так что давай делать.
giks03|2013/04/17 08:32:52|139 928 205    9axq72
iabbliz|2013/04/17 08:42:26|теперь тут, обедал
giks03|2013/04/17 08:46:54|все готово?
iabbliz|2013/04/17 08:47:01|=))
iabbliz|2013/04/17 08:47:10|нет конечно, просто скинул отчет последний себе на комп
iabbliz|2013/04/17 08:47:21|сейчас поправлю потом опять подключусь проверим
giks03|2013/04/17 08:47:28|ок
iabbliz|2013/04/17 09:06:08|оказалось второй вариант не легче первого, иду по первому варианту.
iabbliz|2013/04/17 09:06:16|будет сортировка в самом разделе...
giks03|2013/04/17 09:08:43|ок
iabbliz|2013/04/17 09:34:17|Можно подключится?
iabbliz|2013/04/17 09:39:07|Вы тут?
iabbliz|2013/04/17 09:49:07|Обработка лежит в 
D:\Раздолье\280313\РегламентированныйОтчетРСВ1_150413_НомерПП_v0.9
iabbliz|2013/04/17 09:50:48|1)Необходимо подцепить отчет РСВ1  &quot;РегламентированныйОтчетРСВ1_150413_НомерПП_v0.9.erf&quot;
2) Далее перезайти в 1с
3) открыть РСВ там кнопка &quot;Сортировать Раздел31&quot; рядом с кнопкой Проставитьномер.
4) Записываем, выгружаем.
giks03|2013/04/17 09:55:58|ок попробую
giks03|2013/04/17 09:56:01|спасибо
iabbliz|2013/04/17 09:56:25|<ss type="smile">:)</ss>
giks03|2013/04/24 08:06:30|Антон привет. Сможешь сегодня подключиться? Нужно из файла ексель распределить оплату по людям.
iabbliz|2013/04/24 08:07:32|времени нема
iabbliz|2013/04/24 08:07:34|привет
iabbliz|2013/04/24 08:07:45|если договоритесь с Дмитрием Смирновым
iabbliz|2013/04/24 08:07:45|то да
giks03|2013/04/24 08:09:06|ок
iabbliz|2013/08/16 07:35:14|Добрый день
giks03|2013/08/16 07:35:33|привет Антон
iabbliz|2013/08/16 07:35:48|по задаче: 
&quot;Дима, оцени по времени задачку:
 (см переписку ниже снизу вверх).
 То есть при проведении Заказа поставщику добавлять движение по РН &quot;Контроль
 лимита платежей&quot;. И не дублировать его при проведении соответствующего
 документа  оплаты поставщику по данному заказу.
 А также проследить если как-то это завязано с другими документами и отчетами
 (например, Заявка на расход денежных средств).&quot;

можете пояснить?
iabbliz|2013/08/16 07:35:58|БПЛ
giks03|2013/08/16 07:36:10|попробую
iabbliz|2013/08/16 07:36:43|как то можно подключится в какую нибудь базу у них, чтобы посмотреть заполненность этого регистра
iabbliz|2013/08/16 07:37:31|и еще от меня требуется лишь обеспечить формирование движений по этоу регистру РН &quot;Контроль
 лимита платежей&quot; для заказа поставщику, и при проведении оплаты по этому заказу поставщику чтобы не делались движения?
iabbliz|2013/08/16 07:41:05|Srvr=&quot;srv-bapp1.sibur-bsc.ru:1541&quot;;Ref=&quot;test_BP_UPP&quot;;

в эту базу под кем можно зайти
iabbliz|2013/08/16 07:42:10|<quote author="iabbliz" authorname="Антон Иванов" conversation="giks03" guid="xde43a67842cf4a68b2643a2c439fbc771be155105def23316a247b779967e66e" timestamp="1376638865"><legacyquote>[11:41:05] Антон Иванов: </legacyquote>в эту базу под кем можно зайти<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>нашел логин пароль
iabbliz|2013/08/16 07:42:14|под Админом
giks03|2013/08/16 07:42:15|Есть РС &quot;Биаксплен лимиты по проектам&quot;. Есть РН&quot; Биаксплен контроль лимитов&quot;, который заполняется при движении платежных документов. Нужно, чтоб у них резервировались деньги уже на этапе заказа поставщику. Но изначально нужно оценить задачу, чтоб я согласовала время.
giks03|2013/08/16 07:42:41|могу с 12-00 дато тебе доступ к своему компу
iabbliz|2013/08/16 07:43:00|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xff9472d3eb4b1c82dd7946dfbbdc1d1e789c8dc2ba937d49e19b78c8458d524f" timestamp="1376638935"><legacyquote>[11:42:15] Galina Iks: </legacyquote>Но изначально нужно оценить задачу, чтоб я согласовала время.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>пока нет понимание что именно необходимо сделать, поэтому оценить не могу=)
iabbliz|2013/08/16 07:43:44|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xba49a88a4370b3b0913f620825be57dbbdacc603adb524a855a8b71a4d0b671b" timestamp="1376638961"><legacyquote>[11:42:41] Galina Iks: </legacyquote>могу с 12-00 дато тебе доступ к своему компу<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>в базу зашел, тестовую сейчас посмотрю эти регистры.
giks03|2013/08/16 07:44:41|у меня есть обработка &quot;Контроль лимитов&quot;. Ее мне кто-то писал для того, чтоб выявлять ошибки контроля лимитов. Может она тебе будет полезна для понимания?
iabbliz|2013/08/16 07:45:29|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xd717e543d470cd34b9cc34d0e41f41d3bed3829eb1dce7b7b80bb60eb92aa122" timestamp="1376639081"><legacyquote>[11:44:41] Galina Iks: </legacyquote>у меня есть обработка &quot;Контроль лимитов&quot;. Ее мне кто-то писал для того, чтоб выявлять ошибки контроля лимитов. Может она тебе будет полезна для понимания?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>думаю да будет полезна
giks03|2013/08/16 07:47:14|отправил (-а) файл &quot;КонтрольЛимитов.epf&quot;<files alt=""><file size="12196" index="0">КонтрольЛимитов.epf</file></files>
iabbliz|2013/08/16 08:56:43|<files alt="отправил (-а) файл &quot;Описание задачи.docx&quot;">
<file size="14786" index="0" tid="2528990432">Описание задачи.docx</file></files>
iabbliz|2013/08/16 09:01:44|что касается влияния на другие документы, где еще используется этот регистр?
он что то блокирует? или используется в отчетах?
iabbliz|2013/08/16 09:01:48|или самому поискать
iabbliz|2013/08/16 09:01:52|ушел на обед
iabbliz|2013/08/16 09:21:46|тут
giks03|2013/08/16 09:47:41|я вот смотрю, что у них в ПП заказ не указывается. В связи с эти могут быть проблемы
iabbliz|2013/08/16 09:47:54|ПП?
iabbliz|2013/08/16 09:48:02|вроде указывается
giks03|2013/08/16 09:51:00|взаиморасчеты ведутся по договру в целом, а не по заказу. Поэтому заказ не обязателен к заполнению в ПП
giks03|2013/08/16 09:51:31|то есть при проведении ПП они могут не завести заказ поставщику
iabbliz|2013/08/16 09:51:39|понятно
iabbliz|2013/08/16 09:51:44|да это проблема
iabbliz|2013/08/16 09:51:54|задвоятся движения
giks03|2013/08/16 11:04:24|Антон, я отправила заказчику уточняющие вопросы. По результатам отпишусь.
iabbliz|2013/08/16 11:04:37|Хорошо
iabbliz|2013/08/28 08:00:16|Добрый день, Галина.
Мне Дмитрий Смирнов сказал, что есть какая то задача.
iabbliz|2013/08/28 08:02:33|Отошел на обед. Буду в 13.00
giks03|2013/08/28 08:05:27|привет Антон. Задачу мы еще только обсуждаем. Думю завтра задачу поставлю. Могу выслать предварительное ТЗ для информации если хочешь
iabbliz|2013/08/28 08:51:12|наверноу лучше уже завтра)
iabbliz|2013/08/28 08:55:23|вдруг еще отменится
giks03|2013/08/28 09:13:28|не отметится. млжет только перенестись, т.к. заказчик занят и нет времени обсудить детали.
giks03|2013/08/29 05:52:54|Антон, привет.
giks03|2013/08/29 05:53:03|Есть время заняться задачкой?
iabbliz|2013/08/29 05:53:04|Привет
iabbliz|2013/08/29 05:53:10|да
giks03|2013/08/29 05:55:51|Короче, я давала задание Азату, он только начинает программировать и с задачей пока не аправился. Задача такая: По 91 счету в разрезе субсчетов, статей доходов и расходов и корр счетов нужно сделать анализ с привязкой по площадкам. Схему компоновки тебе могу выслать у 2-х отчетов, чтоб ты мог понимать как внешне должны выглядеть отчеты. Описание что нужно доделать (или сделать заново) я тебе сейчас опишу
iabbliz|2013/08/29 05:57:02|ок жду схему, и что нужно сделать
giks03|2013/08/29 05:57:16|отправил (-а) файл &quot;площадка 91 3.xml&quot;<files alt=""><file size="55017" index="0">площадка 91 3.xml</file></files>
giks03|2013/08/29 05:57:47|вот вид отчета. Там есть недопривязанные площадки
iabbliz|2013/08/29 05:58:02|это выгруженная схема в хмл?
iabbliz|2013/08/29 05:58:24|ага она.
giks03|2013/08/29 05:59:39|да
giks03|2013/08/29 06:07:00|Площадка- реквизит Подразделения (Если есть, берем из табличной части документа, если нет- из шапкиЮ если Подразделения нет, берем из реквизита Склада корр счета). Если данных реквизитов нет, то берем так: для 19 и 68.22.1 счета- выдергиваем из СФ, 71- из подразделения в Аванс отчете, 73.3 -из ответственного лица в операции, 68.7-68-10 - по подразделению, 10 (кроме 10.11- по складу, 10.11- как-то вытащить из способа отражения расходов (там есть подразделение), 69- по подразделению. Останутся счета 94, 96, 14 - по операциям. К ним как привязать-пока думаем.
iabbliz|2013/08/29 06:15:29|можно позвонить?
giks03|2013/08/29 06:16:17|Антон, дай мне полчаса. Пока не начинай.
iabbliz|2013/08/29 06:16:27|хорошо, пока поделаю другое
giks03|2013/08/29 10:55:14|Антон, ты здесь?
iabbliz|2013/08/29 10:55:32|да
giks03|2013/08/29 10:55:48|лови новую схему
giks03|2013/08/29 10:55:55|отправил (-а) файл &quot;площадка 91 8.xml&quot;<files alt=""><file size="27336" index="0">площадка 91 8.xml</file></files>
giks03|2013/08/29 10:56:03|готова по ней поговорить
iabbliz|2013/08/29 10:58:01|ок, можно звонить?
giks03|2013/08/29 10:58:08|да
giks03|2013/08/29 11:00:47|UPP_COB_BUH_COPY
iabbliz|2013/08/29 11:09:47|можете еще раз посмотреть имя базы и сервер

Сервер: srv-bapp1.sibur-bsc.ru:1541
ИмяБазы: test_BP_UPP

?
iabbliz|2013/08/29 11:11:02|это можно увидеть если нажать на знак вопроса
iabbliz|2013/08/29 11:11:13|точнее восклицательный знак
iabbliz|2013/08/29 11:11:14|!
iabbliz|2013/08/29 11:11:29|или Справка-О программе
giks03|2013/08/29 11:11:54|нет
giks03|2013/08/29 11:12:19|я же говорю-копия базы не на сервере
iabbliz|2013/08/29 11:12:24|ааа
giks03|2013/08/29 11:12:35|сервер SQL1C
giks03|2013/08/29 11:12:45|имя UPP_COB_BUH_COPY
iabbliz|2013/08/29 11:12:50|тогда нужен доступ к вашему компьютеру=)
iabbliz|2013/08/29 11:12:58|или где можно посмотреть
giks03|2013/08/29 11:13:44|даю. Тимвьюер 139 928 205 пароль j8i41d доступ даю на полчаса-час.
giks03|2013/08/29 11:13:50|сейчас база открыта
iabbliz|2013/08/29 11:21:54|результат отчета я забрал, сейчас его просмотрю, и буду вопросы задавать
giks03|2013/08/29 11:22:28|ок
giks03|2013/08/29 11:22:50|желательно сделать отчет сегодня до 17
iabbliz|2013/08/29 11:23:03|будем стараться
giks03|2013/08/29 11:23:04|по москве
iabbliz|2013/08/29 11:31:53|можно позвонить?
giks03|2013/08/29 11:32:27|да
iabbliz|2013/08/29 11:37:47|я готов=)
iabbliz|2013/08/29 11:37:50|можно позвонитЬ?
giks03|2013/08/29 11:37:57|да
iabbliz|2013/08/29 12:05:40|сек, забыл скопировать
giks03|2013/08/29 12:05:59|ок
giks03|2013/08/29 12:06:14|копируй
iabbliz|2013/08/29 12:06:26|все
giks03|2013/08/29 12:06:37|скопировал?
iabbliz|2013/08/29 12:06:41|да
giks03|2013/08/29 12:06:43|ок
iabbliz|2013/08/29 12:33:01|Попробуем?
giks03|2013/08/29 12:37:31|давай
giks03|2013/08/30 05:32:42|Антон я здесь
giks03|2013/08/30 05:32:45|смотрим?
iabbliz|2013/08/30 05:33:02|Добрый день
iabbliz|2013/08/30 05:33:07|я тоже здесь
iabbliz|2013/08/30 05:33:11|что смотрим?
iabbliz|2013/08/30 05:33:11|=)
iabbliz|2013/08/30 05:33:17|вы не смотрели отчет?
giks03|2013/08/30 05:34:31|смотрела
iabbliz|2013/08/30 05:34:39|он называется 91... v1
giks03|2013/08/30 05:34:43|вижу что остался 7609
iabbliz|2013/08/30 05:35:01|да, надо проставить вид взаиморасчетов, и посмотреть уйдет ли она
iabbliz|2013/08/30 05:35:05|в договоре
giks03|2013/08/30 05:35:13|ок
giks03|2013/08/30 05:47:40|не могу понять почему в рабочей базе не подтянулись контрагенты Документом Переоценка валютных средств
giks03|2013/08/30 05:47:49|стоит на неопределено
iabbliz|2013/08/30 05:48:03|т.е.?
iabbliz|2013/08/30 05:48:16|возможно это еще какое то условие?
giks03|2013/08/30 05:48:25|курсовые разницы зависли
iabbliz|2013/08/30 05:48:34|вроде по переоценке, эти условие вчера не прописывал
iabbliz|2013/08/30 05:48:50|надо смотреть
giks03|2013/08/30 05:48:52|в копии переоценка встала как надо
iabbliz|2013/08/30 05:48:58|хмм
iabbliz|2013/08/30 05:49:02|а вы отчет перенесли?
giks03|2013/08/30 05:49:06|да
iabbliz|2013/08/30 05:49:06|мой который
iabbliz|2013/08/30 05:49:10|странно
iabbliz|2013/08/30 05:49:11|тогда
giks03|2013/08/30 05:52:20|я кстати не знаю по какому принципу они в копии встали в нужную группу- у некоторых договоров даже не заполнено поле вид взаиморасчетов. Проверишь?
iabbliz|2013/08/30 05:52:47|да, но нужно подлкючится к вам
giks03|2013/08/30 05:53:05|надолго?
iabbliz|2013/08/30 05:53:07|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x4641aa03784bedc113ffb8730b736096fd1850781c54ea8da98d8fddbd42adf0" timestamp="1377841899"><legacyquote>[9:51:39] Galina Iks: </legacyquote>я кстати не знаю по какому принципу они в копии встали в нужную группу- у некоторых договоров даже не заполнено поле вид взаиморасчетов.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это для переоценки?
giks03|2013/08/30 05:53:24|да
iabbliz|2013/08/30 05:53:35|если да, тогда по ней то не проставлял соотвествие по виду взаиморасчетов
iabbliz|2013/08/30 05:53:56|вид взаиморасчетов только по Выдаче денежных средств
iabbliz|2013/08/30 05:53:58|сейчас
iabbliz|2013/08/30 05:54:33|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x4a798202dcfc71702b4c42eae4f045625f8771a2b42b3b917badd3bd30e8452f" timestamp="1377841944"><legacyquote>[9:52:24] Galina Iks: </legacyquote>надолго?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>если только посмотреть как определилась группа для переоценки то думаю нет, не надолго
giks03|2013/08/30 05:55:15|а, японяла
giks03|2013/08/30 05:55:32|он тоже привязывал там подразделение.
giks03|2013/08/30 05:58:01|нет, этот признак надо убрать. Привязываем по виду взаиморасчетов у контрагентов.
giks03|2013/08/30 05:59:11|а можешь подключиться к другому удаленному компьютеру? Он свободен сейчас
iabbliz|2013/08/30 06:00:09|к другому какому?
giks03|2013/08/30 06:00:20|<quote author="annterra2" conversation="annterra2" timestamp="1377517626" authorname="Анна Тарасова" guid="x240aa4723e112bb25292b20c0777b65070b6b1e786ab207fef3de7d655218b62"><legacyquote>[26.08.2013 15:47:06] Анна Тарасова: </legacyquote>Тимвьюер Биаксплен
540673971 пароль Razdolie<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
giks03|2013/08/30 06:00:31|там база копия подключена
iabbliz|2013/08/30 06:01:22|в 1с под кем можно зайти?
giks03|2013/08/30 06:01:41|нужно для документа Переоценка валютных средств по контрагентам привязать условие по виду взаиморасчета
giks03|2013/08/30 06:08:00|администратор пароль %Razdolie1
iabbliz|2013/08/30 06:08:17|ок, смотрю
iabbliz|2013/08/30 06:12:22|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x336e209bbc4d154fd3d007781b552b0b835dc49d1beeecb4ed9c4a106c83d8b6" timestamp="1377842460"><legacyquote>[10:01:00] Galina Iks: </legacyquote>нужно для документа Переоценка валютных средств по контрагентам привязать условие по виду взаиморасчета<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это только для кор счета 76.29?
iabbliz|2013/08/30 06:12:40|а еще 60.31
iabbliz|2013/08/30 06:12:52|нет тут куча счетов
giks03|2013/08/30 06:13:01|я вижу что 60 и 62 попадают
iabbliz|2013/08/30 06:13:17|наверно для всех тех у кого 2 субконто договоры?
giks03|2013/08/30 06:13:43|они скорее всего вылезут в пустышки, т.к. не везде заполнены взаиморасчеты, но это уже их заботы
iabbliz|2013/08/30 06:14:01|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xd163814f820323c73c51f2be79ef67e3abfdee9d35d4d7ae5eab037c3e24c88c" timestamp="1377843182"><legacyquote>[10:13:02] Galina Iks: </legacyquote>они скорее всего вылезут в пустышки, т.к. не везде заполнены взаиморасчеты, но это уже их заботы
<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>еще раз?
giks03|2013/08/30 06:14:12|что еще раз?
iabbliz|2013/08/30 06:14:36|последнее предложение еще раз поясните
giks03|2013/08/30 06:14:37|они должны будут заполнить все
iabbliz|2013/08/30 06:14:46|всмысле в договорах?
giks03|2013/08/30 06:14:47|наше дело прописать
giks03|2013/08/30 06:14:50|да
iabbliz|2013/08/30 06:15:20|ну это понятно, но есть переоценки на 52 счет там договоров нет
giks03|2013/08/30 06:15:55|сейчас гляну
iabbliz|2013/08/30 06:16:18|55.24
52
giks03|2013/08/30 06:17:59|хм... расчетные счета можем только по последним 2-м буквам в представлении счета
giks03|2013/08/30 06:18:03|сможем?
iabbliz|2013/08/30 06:18:27|не понял, можно еще раз
giks03|2013/08/30 06:22:38|у расчетного счета есть предстваление счета например &quot;40702978400000007012, ГПБ (ОАО) (Расчетный, EUR) ББ&quot;
giks03|2013/08/30 06:22:49|Значит это площадка ББ
iabbliz|2013/08/30 06:23:10|в запросе этого не прописать....
giks03|2013/08/30 06:23:34|в 77 это легко делалось
iabbliz|2013/08/30 06:23:41|только если делать пост. обработку отчета
iabbliz|2013/08/30 06:23:45|77?
giks03|2013/08/30 06:23:49|1с 77
giks03|2013/08/30 06:24:13|выделяешь подстроку, сравниваешь....
iabbliz|2013/08/30 06:24:15|в коде это легко делается, но в запросе этого не делать
iabbliz|2013/08/30 06:24:45|как в запросе выделить подстроку?
iabbliz|2013/08/30 06:24:56|точнее надо выбрать последние 2 символа в строке
giks03|2013/08/30 06:25:23|в запросе не знаю
giks03|2013/08/30 06:25:33|можно после запроса
iabbliz|2013/08/30 06:28:01|о вроде  в СКД в новых функциях появилась возможность
iabbliz|2013/08/30 06:28:21|попробую
giks03|2013/08/30 06:29:17|ок
giks03|2013/08/30 06:36:20|57 счет тоже участвует в переоценке
giks03|2013/08/30 06:36:53|тоже по виду взаиморасчетов привязка
iabbliz|2013/08/30 06:37:46|а документ тот же?
giks03|2013/08/30 06:38:55|76 счет тоже
giks03|2013/08/30 06:39:14|да
giks03|2013/08/30 07:12:00|Антон, а чего у тебя 94, 68 счета вылезли? Все счета по операциям- поп одразделению отв лица, также как по Корректировке записей регистров
giks03|2013/08/30 07:13:15|счет 10.11 снова вылез
giks03|2013/08/30 07:14:02|по расходам много чего вылезло
iabbliz|2013/08/30 07:14:29|?
iabbliz|2013/08/30 07:14:39|куда вылезли?
giks03|2013/08/30 07:15:08|в пустышку
iabbliz|2013/08/30 07:15:31|это в v1 ?
giks03|2013/08/30 07:15:45|да
iabbliz|2013/08/30 07:15:55|в ней ничего не изменял
iabbliz|2013/08/30 07:15:58|какой месяц?
iabbliz|2013/08/30 07:15:59|тот же?
giks03|2013/08/30 07:16:21|нет, я формирую с начала года
iabbliz|2013/08/30 07:17:32|надо смотреть.
giks03|2013/08/30 07:18:08|посмотри пож
giks03|2013/08/30 08:05:31|Антон, за полугодие обороты по 91 счету не пошли на 229 тыс. Это счет 10.11, не распределившийся  на площадки
giks03|2013/08/30 08:05:49|что-то 2 раза прошло
iabbliz|2013/08/30 08:06:10|боюсь по 10.11 тот метод что мы сделали
iabbliz|2013/08/30 08:06:17|нельзя применять если больше месяца...
iabbliz|2013/08/30 08:06:20|отчет
iabbliz|2013/08/30 08:06:37|надо придумать какой то другой... скорей всего
giks03|2013/08/30 08:07:07|у них есть какой-то отчетик по 10.11 счету. Может он наведет на мысли?
giks03|2013/08/30 08:07:43|В дополнительных отчетах есть отчет Материалы в эксплуатации
giks03|2013/08/30 08:08:41|там есть колонка Износ приход
giks03|2013/08/30 08:09:02|Правда там есть ошибка, но подход можно взять
iabbliz|2013/08/30 08:09:33|посмотрите отчет &quot;91 Площадка v1.01&quot;  там сейчас реализовал по Переоценке валютных счетов
iabbliz|2013/08/30 08:09:57|и поиск по подстроке в Банковском счете
