author|0|body_xml
iabbliz|2013/07/09 06:47:01|выполнении операции
iabbliz|2013/07/09 06:47:20|нужен пхп, чтобы смотреть запрос XML который генерит SOAP клиент
iabbliz|2013/07/10 04:38:00|=))
sanek13666|2013/07/10 04:38:22|—егодн€ днем получитс€?
iabbliz|2013/07/10 04:41:33|¬о сколько?=)
sanek13666|2013/07/10 04:41:45|после обеда ... с плюса приеду
iabbliz|2013/07/10 04:42:02|ок
iabbliz|2013/07/10 10:43:35|<a href="http://www.superjob.ru/rabota/vacancy-25912714-130708.html?utm_source=email&amp;utm_medium=email&amp;utm_campaign=vacancy-subscriptions">http://www.superjob.ru/rabota/vacancy-25912714-130708.html?utm_source=email&amp;utm_medium=email&amp;utm_campaign=vacancy-subscriptions</a>
iabbliz|2013/07/10 12:18:52|да
iabbliz|2013/07/10 12:18:54|есть
iabbliz|2013/07/10 12:18:57|тут
sanek13666|2013/07/10 12:19:08|запускай тим
iabbliz|2013/07/10 12:19:20|495 975 562
iabbliz|2013/07/10 12:19:23|y9t4d7
sanek13666|2013/07/10 12:26:10|ты php_soup.dll сам скачивал?
iabbliz|2013/07/10 12:26:27|soap?
iabbliz|2013/07/10 12:26:32|он в денвере был
iabbliz|2013/07/10 12:26:42|выполни какую нить команду на пхп
не пхп инфо
iabbliz|2013/07/10 12:27:49|ЅЋя
iabbliz|2013/07/10 12:27:51|€ кажетс€ пон€л
iabbliz|2013/07/10 12:27:56|что было
iabbliz|2013/07/10 12:28:04|ECHO это же всплывающее окно?
sanek13666|2013/07/10 12:28:12|нет
sanek13666|2013/07/10 12:28:19|тоже самое что и принт
iabbliz|2013/07/10 12:28:51|вот сучка
iabbliz|2013/07/10 12:28:54|=)
sanek13666|2013/07/10 12:29:05|так а у теб€ что не работало?
iabbliz|2013/07/10 12:29:15|у мен€ не работало по другой ссылке
iabbliz|2013/07/10 12:30:01|вроде норм
iabbliz|2013/07/10 12:30:03|спасибо
sanek13666|2013/07/10 12:30:07|ок давай
sanek13666|2013/07/10 12:30:13|€ ни че не делал
iabbliz|2013/07/10 12:30:24|€ все делал по инструкции
iabbliz|2013/07/10 12:30:32|и там в ней заходили не в локалхост
iabbliz|2013/07/10 12:30:36|а по ссылке
sanek13666|2013/07/10 12:30:42|у мен€ просто стара€ верси€ денвера.. там все вручную настраивал
sanek13666|2013/07/10 12:30:58|€сно
sanek13666|2013/07/10 12:31:38|HELLO WORLD
iabbliz|2013/07/10 12:31:39|мда и по ссылке сейчас работает все
iabbliz|2013/07/10 12:31:41|=)))
sanek13666|2013/07/10 12:32:38|<quote author="sanek13666" authorname="јлександр Ћахнов" conversation="iabbliz" guid="x322dd26ed07e52dc9400d46e8e66a350cad4bd65d5b147411b5a00abd8a9b739" timestamp="1373459513"><legacyquote>[16:31:53] јлександр Ћахнов: </legacyquote>HELLO WORLD<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>€ помню как радовалс€ когда накодил и на экране по€вилась эта надпись
sanek13666|2013/07/10 12:33:00|спасибо за ссылку... постараюсь сеодн€ резюме отправить
iabbliz|2013/07/10 12:33:26|<quote author="sanek13666" authorname="јлександр Ћахнов" conversation="sanek13666" guid="xf85c164549fbc5803541ce3513ce46dc3790f057bef71b10373b796e3b9da447" timestamp="1373459558"><legacyquote>[16:32:38] јлександр Ћахнов: </legacyquote>€ помню как радовалс€ когда накодил и на экране по€вилась эта надпись<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>=))
iabbliz|2013/07/10 12:33:33|а потом понеслась...
sanek13666|2013/07/10 12:33:37|ага
iabbliz|2013/07/11 12:26:02|привет
sanek13666|2013/07/11 12:26:07|ну что скинешь наработки на автоите?
iabbliz|2013/07/11 12:26:07|забыл про јвтоит
iabbliz|2013/07/11 12:26:38|<files alt="отправил (-а) файл &quot;SoaP.au3&quot;">
<file size="1064" index="0" tid="618156431">SoaP.au3</file></files>
iabbliz|2013/07/11 12:26:43|да там особо ничего и нету
sanek13666|2013/07/11 12:27:55|а чере эту херню Microsoft.XMLHTTP пробовал?
iabbliz|2013/07/11 12:28:04|в автоите нет
iabbliz|2013/07/11 12:28:06|в 1с да
iabbliz|2013/07/11 12:28:14|там через
iabbliz|2013/07/11 12:28:39|xmlHttp = New COMќбъект(&quot;MSXML2.xmlHttp&quot;);
iabbliz|2013/07/11 12:29:01|и в св€зке с 
DOC=New COMќбъект(&quot;MSXML2.DOMDocument&quot;);
iabbliz|2013/07/11 12:29:20|он нужен дл€ генерации SOAP XML запроса
sanek13666|2013/07/11 12:32:19|а сможешь скинуть код 1с
sanek13666|2013/07/11 12:32:27|так просто посмотреть
iabbliz|2013/07/11 12:32:44|да
sanek13666|2013/07/11 12:32:53|уууух
iabbliz|2013/07/11 12:33:04|<files alt="отправил (-а) файл &quot;SOAP.epf&quot;">
<file size="11586" index="0" tid="1859384029">SOAP.epf</file></files>
iabbliz|2013/07/11 12:33:26|короче там надо смотреть процедуру
iabbliz|2013/07/11 12:33:32|ќсновныеƒействи€‘ормыƒубль3
sanek13666|2013/07/11 12:33:40|ок
iabbliz|2013/07/11 12:35:26|русские названи€
iabbliz|2013/07/11 12:35:27|=))
iabbliz|2013/07/11 12:37:24|xmlHttp.responseText
iabbliz|2013/07/11 12:37:26|это ответ
sanek13666|2013/07/11 12:38:02|а ты мне в текстовом виде сможешь скинуть
iabbliz|2013/07/11 12:38:22|да
iabbliz|2013/07/11 12:39:36|<files alt="отправил (-а) файл &quot;SOAP.txt&quot;">
<file size="6221" index="0" tid="2294957512">SOAP.txt</file></files>
iabbliz|2013/07/29 04:42:20|ѕривет
sanek13666|2013/07/29 04:42:22|как здоровье?
iabbliz|2013/07/29 04:42:30|сегодн€ норм=)
sanek13666|2013/07/29 04:42:35|а вчера?
iabbliz|2013/07/29 04:42:40|вчера тоже=)
iabbliz|2013/07/29 04:43:30|у теб€ как?
sanek13666|2013/07/29 04:43:52|тоже норм... в субботу голова немного поболела
sanek13666|2013/07/29 04:44:10|ты мне обещал мыло скинуть
iabbliz|2013/07/29 04:44:18|ага сейчас спрошу у него
iabbliz|2013/07/29 04:44:23|мыло то его не знаю=)
sanek13666|2013/07/29 04:45:05|спасибо
iabbliz|2013/07/29 04:46:21|он наверно будет только к 10.00
iabbliz|2013/07/29 04:46:27|всмысле ответи
iabbliz|2013/07/29 04:46:28|ответит
iabbliz|2013/07/29 04:46:59|в принципе могу дать тебе јську его
iabbliz|2013/07/29 04:47:06|сразу там пообщаешьс€
iabbliz|2013/07/29 04:48:23|<a href="mailto:ka6yzd0h@yandex.ru">ka6yzd0h@yandex.ru</a>
iabbliz|2013/09/23 04:33:55|ѕривет —ан€
sanek13666|2013/09/23 04:34:07|что вы с “аней разговаривали?
iabbliz|2013/09/23 04:34:18|по поводу?
sanek13666|2013/09/23 04:34:18|когда собираемс€?
iabbliz|2013/09/23 04:34:34|куда когда?
iabbliz|2013/09/23 04:34:37|кто
sanek13666|2013/09/23 04:34:42|она в городе
sanek13666|2013/09/23 04:34:47|ты в курсе?
iabbliz|2013/09/23 04:34:50|неа
sanek13666|2013/09/23 04:34:54|упс
sanek13666|2013/09/23 04:35:07|значит она тебе скоро напишет
iabbliz|2013/09/23 04:35:13|ок=)
sanek13666|2013/09/23 04:35:21|будет уговаривать теб€ встретитьс€
sanek13666|2013/09/23 04:35:44|ты сразу не соглашайс€
sanek13666|2013/09/23 04:35:51|поламайс€ чю чю
iabbliz|2013/09/23 04:36:00|ок
