author|0|body_xml
iabbliz|2013/07/30 09:23:44|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="xeb9fbde0ad75f7b48de48d08e022387f96ca69e82c7f07aa080118caf55e2f98" timestamp="1375176189"><legacyquote>[13:23:09] Шишов Антон: </legacyquote>Проверка 7. У роли «Право на обработку «Снятие резервов» по ходу тоже нет прав. Просьба добавить. Сейчас отображается «Объект не найден»<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>после обновление облака будет доступно.
iabbliz|2013/07/30 13:00:34|полчаса точно
iabbliz|2013/07/30 13:00:46|там же еще и создание заказов
shishov_a_g|2013/07/30 13:01:19|ну да... А если допустим всё, кроме создания заказов?
iabbliz|2013/07/30 13:01:23|опять же если заказы проведены, при повторной загрузке проведенных заказов, потребуется их проведение
iabbliz|2013/07/30 13:01:37|если бы еще знать это Все=)
iabbliz|2013/07/30 13:01:53|все равно прийдется в код смотреть , к каким объектам обращается и т.п.
shishov_a_g|2013/07/30 13:02:15|ну вобщем, тогда буду исходить, что добавим новую роль Перестрахуемся
iabbliz|2013/07/31 10:49:14|Привет
iabbliz|2013/07/31 10:49:15|тут?
shishov_a_g|2013/07/31 10:57:13|мин 30 ждет?
shishov_a_g|2013/07/31 10:57:14|привет
iabbliz|2013/07/31 10:57:25|ждет
iabbliz|2013/07/31 11:19:36|Заполнял ТЧ до заполнения регистра соответствия. Шпуля не заполнилась, никакого предупреждения не появилось, строка крсным не выделилась. Просьба обрабатывать незаполнение шпули также, как незаполнение хар-ки. Проверил регистр потом: значение для 76 шпули задано, но в ТЧ обработки всё равно не подставился элемент справочника для заказа 22/2302001
iabbliz|2013/07/31 11:24:26|можно позвонить?
iabbliz|2013/07/31 11:25:12|в принципе написал в файле, когда получишь увидишь пояснения, тогда и поговорим
iabbliz|2013/07/31 11:57:31|а это ТП кто делал?
iabbliz|2013/07/31 11:57:37|УП 30
iabbliz|2013/07/31 11:57:40|которое
shishov_a_g|2013/07/31 11:57:42|подрядчик
shishov_a_g|2013/07/31 11:58:39|забыл написать там: при вводе на основани шпули и качество тоже надо заполнять
iabbliz|2013/07/31 11:58:56|думаю  успею сделать
iabbliz|2013/07/31 11:58:59|оценивать?
shishov_a_g|2013/07/31 12:14:51|ага
iabbliz|2013/08/01 05:28:53|Привет, тут?
iabbliz|2013/08/01 05:29:01|Не знаешь Федотову как поймать можно?
iabbliz|2013/08/01 05:29:12|она захватила объект по УП 30 документ
shishov_a_g|2013/08/01 07:19:37|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="orsanchik" f="Ольга Федотова"/></contacts>
shishov_a_g|2013/08/01 07:19:52|привет
iabbliz|2013/08/01 07:23:22|Привет, нашел спасибо
shishov_a_g|2013/08/01 08:03:45|по УП-16
iabbliz|2013/08/01 08:06:12|поидее да
shishov_a_g|2013/08/01 08:07:22|ну с формулировкой &quot;если Денис не забыл&quot;, которая я так понимаю подразумевается это не оч хорошо)
iabbliz|2013/08/01 08:07:38|поидее уже 2 раза обновление было
iabbliz|2013/08/01 08:07:45|сложно забыть 2 раза
shishov_a_g|2013/08/01 10:11:14|Ты здесь?
iabbliz|2013/08/01 10:23:31|инет не работал
shishov_a_g|2013/08/01 10:34:17|поменять служебное сообщение в УП-16
iabbliz|2013/08/01 10:34:21|а у меня вопрос по УП-30
iabbliz|2013/08/01 10:34:28|напиши какое должно быть
iabbliz|2013/08/01 10:34:41|можно позвонить?
shishov_a_g|2013/08/01 10:34:54|Просьба служебное сообщение либо убрать, либо изменить немного. Резервированием будут очень много людей пользоваться и объяснять каждому что такое РС мы не сможем. Например, так: «ВНИМАНИЕ! Для Рулона/Паллеты:0000000000000001 не заполнено качество».
iabbliz|2013/08/01 11:41:05|да
iabbliz|2013/08/01 12:50:49|внутренняя задача, ее пока делаю. А что?
shishov_a_g|2013/08/01 12:51:08|но пока в процессе
iabbliz|2013/08/01 12:51:56|все равно лучше списком=)
iabbliz|2013/08/01 12:52:22|в 14.30 завтра уезжаю
iabbliz|2013/08/01 12:52:26|мск
shishov_a_g|2013/08/01 13:17:35|правда написал что 2 замечания Потом вспомнил что больше Посмотри все &quot;Проверка 4&quot; как обысно
iabbliz|2013/08/01 13:27:15|все таки решили что надо создавать заказы, да?
iabbliz|2013/08/01 13:27:19|&quot;Создать отдельную роль для обработки, по которой будет разрешено выполнять все действия по работе обработки. До загрузки в заказы покупателя.&quot;
iabbliz|2013/08/01 13:27:26|вроде так оговаривали ранее
shishov_a_g|2013/08/01 13:28:25|а ну да, ладно, если это не 5 минут делать, то навесим роль какую-нибудь ещё для заказов
iabbliz|2013/08/01 13:28:34|сделаю
iabbliz|2013/08/01 13:28:52|сначала сделал, потом спросил.
iabbliz|2013/08/01 13:28:57|что то запарился сегодя
shishov_a_g|2013/08/01 13:29:03|в отпуск пора
shishov_a_g|2013/08/01 13:29:28|я был в Волгодонске.. Шнур от ноута там забыл
iabbliz|2013/08/01 13:30:06|а ты из Волгодонска что ли?
shishov_a_g|2013/08/01 13:30:23|да не В командировке На мебельной фабрике
iabbliz|2013/08/01 13:30:31|на какой?
iabbliz|2013/08/01 13:30:36|мебельной фабрике?=)
shishov_a_g|2013/08/01 13:30:39|да я не помню
shishov_a_g|2013/08/01 13:30:56|курс читал людям с оксфордским образованием 40 часов)
shishov_a_g|2013/08/01 13:31:06|попросили курс по УТ на 40 часов растянуть
iabbliz|2013/08/01 13:31:20|=)
iabbliz|2013/08/12 05:15:18|Привет, напиши как появишься
shishov_a_g|2013/08/12 06:33:00|Привет
iabbliz|2013/08/12 06:33:03|все письмами отправил=)
shishov_a_g|2013/08/12 12:05:09|можем найденные варианты предлагать пользователю на выбор?
iabbliz|2013/08/12 12:06:25|о а использую я свой запрос=)
iabbliz|2013/08/12 12:06:29|о какой молодец я=)
shishov_a_g|2013/08/12 12:06:49|ии?)
iabbliz|2013/08/12 12:07:20|как сделано сейчас
iabbliz|2013/08/12 12:07:30|если найдено  более 1 контрагента по ИНН
iabbliz|2013/08/12 12:07:41|то выдается сообщение
ВНИМАНИЕ! Найдено более 1 контрагента по ИНН:
iabbliz|2013/08/12 12:07:51|и контрагент не заполняется, строка подсвечивается
iabbliz|2013/08/12 12:07:54|ошибкой
iabbliz|2013/08/12 12:08:03|но если пользователь начнет выбирать Контрагента в этой строке
iabbliz|2013/08/12 12:08:10|то будет отбор по ИНН указанному
iabbliz|2013/08/12 12:08:23|т.е. будут показываться только те контрагенты у которых ИНН совпадает
iabbliz|2013/08/14 08:27:40|?
shishov_a_g|2013/08/14 08:28:34|<quote author="mikhailovpm" authorname="Михайлов Павел Михайлович" conversation="mikhailovpm" guid="x4ed60321e60cb478615c01d50e82fac98a590d85956026ca2a92743de0965f39" timestamp="1376468722"><legacyquote>[12:25:22] Михайлов Павел Михайлович: </legacyquote>{Обработка.рздОбменМеждуКонфигурацией1СИВнешнимXLSФайлом.МодульОбъекта(29)}: Ошибка при вызове конструктора (COMОбъект)
 Excel = Новый COMОбъект(&quot;Excel.Application&quot;);<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/14 10:33:59|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="xce014e69c8ceb4934d6462891d209b307657540ec6427581763de0927db48634" timestamp="1376476379"><legacyquote>[14:32:59] Шишов Антон: </legacyquote>Антон, что это?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>катя просила кое что попровить по этому ТП, почему к тебе пришло не знаю
shishov_a_g|2013/08/26 08:35:02|Заказчик попросил переформулировать сообщение
shishov_a_g|2013/08/26 08:35:03|Ошибка! не найдено соотвествие для КолонкиИнтеллекта: Заказчик НомерКолонки: 5 в ТЧ: СоответствиеКолонок
Ошибка! не найдено соотвествие для КолонкиИнтеллекта: Нерезидент НомерКолонки: 25 в ТЧ: СоответствиеКолонок
shishov_a_g|2013/08/26 08:35:17|Я сейчас предложу тебе вариант
shishov_a_g|2013/08/26 08:35:41|Нужно твоё мнение насколько этот вариант соответствует действительности
shishov_a_g|2013/08/26 08:37:45|&quot;В ТЧ &quot;Соответствие колонок&quot; не указано соответствие для столбца &quot;Заказчик&quot; файла загрузки&quot; - это мой вариант
iabbliz|2013/08/26 08:47:09|Привет. Обедал
iabbliz|2013/08/26 08:47:37|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x62f35652308157cd620ff928cb5d0cc1c19d709df7f2fda306ff7a273af345b8" timestamp="1377506265"><legacyquote>[12:37:45] Шишов Антон: </legacyquote>&quot;В ТЧ &quot;Соответствие колонок&quot; не указано соответствие для столбца &quot;Заказчик&quot; файла загрузки&quot; - это мой вариант<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да, нормально. Делаем так?
iabbliz|2013/08/26 08:48:09|ок. жду
iabbliz|2013/08/26 08:49:48|мб так?
В выбранном файле для колонки &quot;Заказчик&quot;, не нашлось соотвествие в ТЧ: &quot;Соответствие колонок&quot;
iabbliz|2013/08/26 08:50:57|можно еще добавить
В выбранном файле для колонки &quot;Заказчик&quot; (номер колонки: 5), не нашлось соотвествие в ТЧ: &quot;Соответствие колонок&quot;
iabbliz|2013/08/26 08:51:06|вообщем меня устроит любой вариант
iabbliz|2013/08/26 10:07:02|в файле есть колонка, для которой нет соответствия в 1с
iabbliz|2013/08/26 10:07:16|т.е. это колонка в момент написания кода никак не обрабатывалась, и то что она есть в файле, это для программы не понятно
iabbliz|2013/08/26 10:08:00|вот
shishov_a_g|2013/08/26 10:08:03|ну вот Значит писать &quot;в файле не нашлось&quot; некорректно
iabbliz|2013/08/26 10:08:36|<quote author="iabbliz" authorname="Антон Иванов" conversation="shishov_a_g" guid="x7228337b6774042fa8b9a2473d3649c2b144647923f12bfcff2cd318c623dcc0" timestamp="1377507066"><legacyquote>[12:51:06] Антон Иванов: </legacyquote>вообщем меня устроит любой вариант<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/26 10:08:42|как скажешь так напишу=)
iabbliz|2013/08/26 10:08:48|не принципиально
iabbliz|2013/08/28 14:07:07|Привет, тут?
iabbliz|2013/08/28 14:07:42|Слушай, подскажи не знаешь почему доработки по обмену с XLS другому отдали?
Просто интересно почему
iabbliz|2013/08/28 14:17:28|=)) ок
iabbliz|2013/08/28 14:17:41|Партия сказала... вообщем
iabbliz|2013/09/23 11:08:46|Привет, да
iabbliz|2013/09/25 07:42:09|Привет тут?
iabbliz|2013/10/07 13:32:22|Привет, тут?
iabbliz|2013/10/07 13:32:30|вопросы по ТП ИН-05_01v04 куда лучше писать?
shishov_a_g|2013/10/07 13:40:53|Привет
iabbliz|2013/10/07 13:41:15|он написал тебе вопросы
iabbliz|2013/10/07 13:41:19|&quot;Вопросы Шишову.&quot;
shishov_a_g|2013/10/07 13:43:45|ну значит Шишову
shishov_a_g|2013/10/07 13:43:50|какие вопросы?
iabbliz|2013/10/07 13:44:11|1) Блок = Заказ на производство?
shishov_a_g|2013/10/07 13:44:14|да
iabbliz|2013/10/07 13:44:31|2) в Плане производства как должны отмечаться строки перед выгрузкой в XLS
iabbliz|2013/10/07 13:45:03|имеется ввиду надо добавить реквизит на форму документа? или добавить форму в обработку в которой уже отмечать строки для выгрузки
iabbliz|2013/10/07 13:45:38|3) &quot;5. Выгруженные файлы загружаются в Интеллект, в Интеллект  должны быть выполнены действия:&quot;
этот пункт ко мне не относится? на стороне интелекта мне же ничего не надо делать?
shishov_a_g|2013/10/07 13:46:32|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x964651d56d7c82d043054d52c8d8fad6e767e09b086e62db7a0af8d5bc6e6e1f" timestamp="1381153507"><legacyquote>[17:45:07] Антон Иванов: </legacyquote>имеется ввиду надо добавить реквизит на форму документа? или добавить форму в обработку в которой уже отмечать строки для выгрузки<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Это отличается по трудозатратам?
shishov_a_g|2013/10/07 13:46:48|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x40954cbc8564960b9a6b51d52ce86c4f53a0050137c2e07a62527b802d91b3f0" timestamp="1381153542"><legacyquote>[17:45:42] Антон Иванов: </legacyquote>на стороне интелекта мне же ничего не надо делать?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>конечно
shishov_a_g|2013/10/07 13:47:09|это у нас РП с той стороны такие требования к ТП выдвигает <ss type="facepalm">(facepalm)</ss>
iabbliz|2013/10/07 13:48:07|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x7d2ce6a3a684df3289c864879b089ea7ea84e2fc5776f742b946acfd6e2be19b" timestamp="1381153592"><legacyquote>[17:46:32] Шишов Антон: </legacyquote>Это отличается по трудозатратам?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>1-ое быстрее сделать (всмысле добавить реквизит на форму)
2-ое дольше ТЧ для выбора строк (но это наверно более правильный вариант)
iabbliz|2013/10/07 13:48:16|хотя в принципе не сильно отличаться будет
shishov_a_g|2013/10/07 13:50:40|I
iabbliz|2013/10/07 13:58:55|Заказ на производство Активность  Статус передан в производство Если флаг активности установлен, то значение «True», иначе «False»,
iabbliz|2013/10/07 13:59:18|Заказ на производство Активно Активно (Заказ на производство вида блок) Справочное поле, в Интеллект не используется
iabbliz|2013/10/07 13:59:45|<files alt="отправил (-а) файл &quot;ТП ИН-05_01v04.docx&quot;">
<file size="40930" index="0" tid="377981176">ТП ИН-05_01v04.docx</file></files>
iabbliz|2013/10/08 07:49:36|Привет
iabbliz|2013/10/08 07:49:52|вопрос про обработку написано что она вызывается 
&quot;Управление производством Сервис – Выгрузка данных в Интеллект&quot;
iabbliz|2013/10/08 07:49:58|но у нее нет формы же=)
shishov_a_g|2013/10/08 07:50:40|Привет
shishov_a_g|2013/10/08 07:50:48|раньше планировалось, что будет
shishov_a_g|2013/10/08 07:50:59|забыли удалить этот текст
iabbliz|2013/10/08 07:51:07|ок
iabbliz|2013/10/08 09:38:53|а ты в какой базе тестируешь?
shishov_a_g|2013/10/08 09:39:27|в проц тест 2
iabbliz|2013/10/08 09:39:51|Самир сказал пока План производства не трогать (они его сдают). Поэтому туда кнопку не могу вставить.

а по заказу на производства сделал. Его заливать тебе в базу? или дождемся когда Самир разрешит изменить план производства
iabbliz|2013/10/08 09:40:23|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x33f66fc00a4e51069b9c2fc6a469ecaf83c00daf07dfbba210903d34118fc79a" timestamp="1381225167"><legacyquote>[13:39:27] Шишов Антон: </legacyquote>в проц тест 2<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>biaxplen_proc_test_v2 ?
shishov_a_g|2013/10/08 09:42:21|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x27376be2d107c5c02107bbd1f87564b3b901df1034f0c79e97283d6429d6470d" timestamp="1381225190"><legacyquote>[13:39:50] Антон Иванов: </legacyquote>дождемся когда Самир<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
shishov_a_g|2013/10/08 09:42:26|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xc4d342f68dbffd444c86fb961d4d8753f548cde6d53045640228cae3fa9055cd" timestamp="1381225222"><legacyquote>[13:40:22] Антон Иванов: </legacyquote>biaxplen_proc_test_v2<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
iabbliz|2013/10/08 09:42:39|ок
iabbliz|2013/10/10 11:30:24|Привет тут?
iabbliz|2013/10/10 11:30:38|случайно не ты в конфигураторе базы: 
<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="xe1bf7acf491cda3299104072a766444a73012954e433e28d71d89b2874c6b94f" timestamp="1381225346"><legacyquote>[08.10.2013 13:42:26] Шишов Антон: </legacyquote>biaxplen_proc_test_v2<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
shishov_a_g|2013/10/10 11:31:38|Привет
shishov_a_g|2013/10/10 11:31:40|да, я там
iabbliz|2013/10/10 11:31:47|я доделал, сам обновишь?
iabbliz|2013/10/10 11:31:53|лучше взять все изменения
iabbliz|2013/10/10 11:32:11|я про выгрузку в XLS
shishov_a_g|2013/10/10 11:32:10|не, я так не умею
iabbliz|2013/10/10 11:32:17|тогда пусти=)
shishov_a_g|2013/10/10 11:32:23|давай я интерфейс доделаю и скажу
iabbliz|2013/10/10 11:32:26|ок
shishov_a_g|2013/10/10 11:32:28|мне там немного осталось
iabbliz|2013/10/10 11:32:36|ок, пиши когда
iabbliz|2013/10/10 12:26:08|будешь сам обновлять?
iabbliz|2013/10/10 12:26:35|дальше жми Конфигурация - Хранилище - Обновить конфигурацию из хранилища
shishov_a_g|2013/10/10 12:27:08|нажал
shishov_a_g|2013/10/10 12:27:27|всё?
iabbliz|2013/10/10 12:27:31|нет
iabbliz|2013/10/10 12:27:42|теперь Конфигурация - ОБновить конфигурацию базы данных
shishov_a_g|2013/10/10 12:27:51|ну это я сделал
iabbliz|2013/10/10 12:27:58|ну тогда все=)
