author|0|body_xml
iabbliz|2013/08/01 05:59:08|толькон форме...
iabbliz|2013/08/01 05:59:15|динамический список это
sapervodichka|2013/08/01 05:59:21|любишь сложности
iabbliz|2013/08/01 05:59:35|дык думал наооборот легче было бы=)
iabbliz|2013/08/01 05:59:40|с динамическим списком=)
sapervodichka|2013/08/01 06:00:07|хз, мне кажется с таблицами метаданных легле
sapervodichka|2013/08/01 06:00:28|сделай пока общую концепцию проблемы оставь на самый конец
sapervodichka|2013/08/01 06:00:47|решение думаю потом придумаем
iabbliz|2013/08/01 06:00:54|ок
iabbliz|2013/08/01 06:01:14|и еще когда сделаю, наверное все таки сразу всем это давать не стоит, хотя бы на нас оттестить
sapervodichka|2013/08/01 06:01:26|ок
iabbliz|2013/08/01 09:08:23|Дима, я доделал
iabbliz|2013/08/01 09:08:27|сейчас она в базе Srvr=&quot;r002&quot;;Ref=&quot;B01&quot;;
iabbliz|2013/08/01 09:08:33|в том же отчете
iabbliz|2013/08/01 09:08:40|в текущую базу заливать его?
sapervodichka|2013/08/01 09:13:40|надо посмотреть, зальем завтра
iabbliz|2013/08/01 09:35:24|Дима а инет на Майти сервере норм?
iabbliz|2013/08/01 09:44:50|видимо на моей стороне..
iabbliz|2013/08/01 09:45:38|сегодня инет тупит ппц, потери, обрывы
sapervodichka|2013/08/01 10:00:20|Замечание: 1) Кнопка создать отчеты за период затирает существующие отчеты, если отчет на дату есть то новый не создавай, 2) Пожалуйста, создай на нее вопрос Будут созданы ежедневные отчеты за период с.. по... Продолжить?
sapervodichka|2013/08/01 10:00:56|(инет кстати тормозит)
sapervodichka|2013/08/01 10:02:00|3) Отбора нет кнопка &quot;Найти&quot; она как-то стандартно добавляется, посмотри пожалуйста, нужна для всех ТЧ
sapervodichka|2013/08/01 10:04:07|4) На закладке отчетность сотрудника, нужно задавать вопрос о записи в случае если были изменения и ТЧ работ и происходит ее перезаполнение
sapervodichka|2013/08/01 10:04:46|(Так всё становиться горазно удобнее)
iabbliz|2013/08/01 10:24:21|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xa49193460396887f8c83eabbf8e0c6a1aa6b1d2fa6aaae6a611f54a9ccfc51f4" timestamp="1375351220"><legacyquote>[14:00:20] Dmitry Malyshev: </legacyquote>1) Кнопка создать отчеты за период затирает существующие отчеты, если отчет на дату есть то новый не создавай<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>точно перезатирает?
iabbliz|2013/08/01 10:24:39|поидее не должна, если есть уже отчет
sapervodichka|2013/08/01 10:24:58|млин, точно
sapervodichka|2013/08/01 10:25:06|это значит я Записать не нажал
iabbliz|2013/08/01 10:25:18|по поводу записать как бы отловить
iabbliz|2013/08/01 10:25:21|когда надо задать вопрос
iabbliz|2013/08/01 10:25:28|хоть блоч левую часть
iabbliz|2013/08/01 10:25:31|если были изменения
sapervodichka|2013/08/01 10:25:34|в процедуре когда ты эту ТЧ заполняешь
sapervodichka|2013/08/01 10:25:48|если в ней уже есть данные и флаг были изменения истина то просить записать
iabbliz|2013/08/01 10:26:02|ладно подумаю как
sapervodichka|2013/08/01 10:26:09|флаг устанавливать в событии послеокончания реадитикровния тч
iabbliz|2013/08/01 10:26:10|пока по БПЛ сделать кое что надо
iabbliz|2013/08/01 10:27:46|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="x64abe8f39edee95da889d141a318b5ce6101dbe757b9c3305b14ff3cd14f8e83" timestamp="1375351256"><legacyquote>[14:00:56] Dmitry Malyshev: </legacyquote>(инет кстати тормозит)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>а еще и мой тормозит, вообще печаль
iabbliz|2013/08/02 05:13:06|Короче трах-ся трах-ся с динамическим списком, так и не получилось что хотел.
iabbliz|2013/08/02 05:13:12|Переделал на Таблицу
iabbliz|2013/08/02 05:13:14|там же херня
iabbliz|2013/08/02 05:13:51|задача такая
что при Активизации строки, проверяется не был ли изменен предыдущий отчет, если изменен то вопрос, потом надо записать изменения.
iabbliz|2013/08/02 05:13:52|НООО
iabbliz|2013/08/02 05:14:24|В случае ошибки в  том отчете, надо их показать. Т.е. получается надо вернутся к тому отчету
iabbliz|2013/08/02 05:14:46|Но в этом Событии ПриАктивизацииСтроки такого сделать у меня не получилось.
iabbliz|2013/08/02 05:15:20|такое ощущение что вызов происходит До отображении на экране, поэтому все дальнейшии манипуляции в этой процедуре к эффекту не приводят
iabbliz|2013/08/02 05:15:25|ТекущаяСтрока и т.п.
iabbliz|2013/08/02 05:15:27|НО
iabbliz|2013/08/02 05:15:40|Если это сделать сразу после этой операции, все работает как надо
iabbliz|2013/08/02 05:16:11|вообщем выкрутился
iabbliz|2013/08/02 05:16:25|К чему это все, что дело было не в Динамическом списке...
iabbliz|2013/08/02 05:32:47|че накрутил, ничего не крутил
sapervodichka|2013/08/02 05:32:57|<ss type="laugh">:D</ss>
iabbliz|2013/08/02 05:33:06|скажи как по другому=)
iabbliz|2013/08/02 05:33:09|я хз как
iabbliz|2013/08/02 05:37:32|ты про Такси что нить читал?
iabbliz|2013/08/02 05:37:34|смотрел?
sapervodichka|2013/08/02 05:39:27|Такси - это отчетность через интернет или что?
iabbliz|2013/08/02 05:39:36|это новый интерфейс 8.3
sapervodichka|2013/08/02 05:39:48|неа
iabbliz|2013/08/02 05:39:57|я только скрины видел, и так по мелочи читал
iabbliz|2013/08/02 05:40:00|он на УФ
iabbliz|2013/08/02 05:40:19|вроде как основная цель, чтобы пользователь как хочет сам делает себе Раб.Стол
iabbliz|2013/08/02 05:40:21|и т.п.
iabbliz|2013/08/02 05:40:29|вообщем там сам себе настраивать может
sapervodichka|2013/08/02 05:40:49|круть
iabbliz|2013/08/02 07:04:57|дима ты в проц бейс?
iabbliz|2013/08/02 07:07:09|Дима а Михаил Кривдюк
iabbliz|2013/08/02 07:07:12|куда заходит?
iabbliz|2013/08/02 07:07:54|в 1с всмысле
sapervodichka|2013/08/02 07:08:40|незаню кто такой
iabbliz|2013/08/02 07:09:39|Биаксплен
iabbliz|2013/08/02 07:12:35|<quote author="mike_krivdiuk" authorname="Mike Krivdyuk" conversation="mike_krivdiuk" guid="x8a067dee0e3ab194e91309219970672c285b62dcaf9de64fb56fe01d83e33303" timestamp="1375427037"><legacyquote>[11:03:57] Mike Krivdyuk: </legacyquote>база для процессного тестирования (в заголовке приложения вижу)
в главом меню есть большая кнопка БИАКСПЛЕН<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/08/02 07:12:40|или на сервере БМ в г. Железнодорожный
iabbliz|2013/08/02 07:17:41|а удаленно туда можно подключится?
sapervodichka|2013/08/02 07:18:29|по моей ментальной карте см в почте да
iabbliz|2013/08/02 07:24:17|а что за приложение?
iabbliz|2013/08/02 07:26:13|нашел
sapervodichka|2013/08/02 07:27:42|ща на майти выложу тебе
iabbliz|2013/08/02 07:27:51|нашел, уже
iabbliz|2013/08/02 07:27:53|спасибо
sapervodichka|2013/08/02 07:33:29|MindManager_10.2.209_EN.rar
iabbliz|2013/08/02 07:55:39|по указазноому IP
iabbliz|2013/08/02 07:55:46|не пускает
iabbliz|2013/08/02 07:55:59|IP: 10.111.174.11
iabbliz|2013/08/02 07:56:12|и еще Дима имхо для таких вещей, типо паролей хз куда
iabbliz|2013/08/02 07:56:20|лучше всего Wiki локальную подымать
iabbliz|2013/08/02 07:57:24|ну это если много людей пишут
iabbliz|2013/08/02 07:57:39|а внешнего и нет
sapervodichka|2013/08/02 07:57:54|внешнего категорически нет
iabbliz|2013/08/02 07:57:59|по тимвьюверу это куда?
iabbliz|2013/08/02 07:58:08|ясно ну значит все тогда=)
iabbliz|2013/08/02 07:58:19|это надо чтобы кто то запустил его там=)
iabbliz|2013/08/02 07:58:32|хотел быстро внести изменения, просто
sapervodichka|2013/08/02 07:58:54|он запущен всегда
sapervodichka|2013/08/02 07:59:01|обме файлов через fp
sapervodichka|2013/08/02 07:59:03|ftp
iabbliz|2013/08/02 07:59:52|понял
iabbliz|2013/08/02 08:00:44|Srvr=&quot;srv-erp-zd&quot;;Ref=&quot;bpl_process_test&quot;;
iabbliz|2013/08/02 08:00:45|она?
sapervodichka|2013/08/02 08:00:49|lf
iabbliz|2013/08/02 08:01:03|спасибо
sapervodichka|2013/08/02 08:01:39|=)
iabbliz|2013/08/13 07:07:53|Привет
iabbliz|2013/08/13 07:08:00|Не знаешь когда Самир будет?
sapervodichka|2013/08/13 07:13:05|привет, к обеду
iabbliz|2013/08/14 07:18:03|дима можно позвонить?
iabbliz|2013/08/14 07:18:06|Привет
iabbliz|2013/08/14 08:09:28|Дима ты в проц бейс?
iabbliz|2013/08/14 08:15:16|можешь обновить рздФормированиеЗаданийНаМеталлизацию
iabbliz|2013/08/14 08:15:17|обработка
iabbliz|2013/08/14 12:27:53|можешь обновить рздМониторингИсполненияПроизводственныхЗаданий
iabbliz|2013/08/14 12:27:57|в проц бейс
sapervodichka|2013/08/14 12:28:37|ок
iabbliz|2013/08/14 12:45:20|а еще раз можешь обновить ?
iabbliz|2013/08/14 12:45:21|<quote author="iabbliz" authorname="Антон Иванов" conversation="sapervodichka" guid="xea5e8f831684cfd6e66f43ab09868c02047da38e3615c25b6dc323454f07e271" timestamp="1376483273"><legacyquote>[16:27:53] Антон Иванов: </legacyquote>можешь обновить рздМониторингИсполненияПроизводственныхЗаданий<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/14 12:46:48|Дима у тебя в карте Mind по БПл
iabbliz|2013/08/14 12:47:00|ФТП внешний и внутренний IP Одинаковый
iabbliz|2013/08/14 12:47:03|это так и есть?
iabbliz|2013/08/14 12:47:11|что то не могу подключится к ФТП у них
iabbliz|2013/08/14 12:48:22|Зашел по Тиму на комп, там запустил Коммандер Тотал, оттуда пытаюсь подключится
sapervodichka|2013/08/14 12:52:53|+1 тебе
sapervodichka|2013/08/14 12:52:56|там ошибка
iabbliz|2013/08/14 12:53:31|а какой правильный?
iabbliz|2013/08/14 13:04:50|<quote author="iabbliz" authorname="Антон Иванов" conversation="sapervodichka" guid="xc4a6e160b96b1a933d600337bcae59f3576db22f8aeca3f1abe2d865bb8ec1b1" timestamp="1376484811"><legacyquote>[16:53:31] Антон Иванов: </legacyquote>а какой правильный?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/14 13:04:51|=)
iabbliz|2013/08/14 13:13:12|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xcfe7f4be89543c6cdfe6e834a30e1b622bdb8c78fa82fc0404aca7e1ff39051c" timestamp="1376485956"><legacyquote>[17:12:36] Samir Tairov: </legacyquote>ftp://10.111.174.9<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/08/14 13:18:41|этот верный да
iabbliz|2013/08/14 13:18:46|нет тебе прощения=)
sapervodichka|2013/08/14 13:18:48|пароли и логин тотже
iabbliz|2013/08/14 13:18:53|ага
iabbliz|2013/08/15 05:54:07|Привет, Дима слушай по загрузке опять что то тихо=)
iabbliz|2013/08/15 05:54:14|Про пепсико ничего не слышно?
iabbliz|2013/08/15 06:29:14|это радует
iabbliz|2013/08/15 08:02:04|На майти инет норм работает?
sapervodichka|2013/08/15 08:05:07|да
iabbliz|2013/08/15 12:28:17|а лучше все еще раз взять
iabbliz|2013/08/15 12:28:28|ты когда забирал из хранилища объекты?
sapervodichka|2013/08/15 12:28:48|я там всегда полное делаю
iabbliz|2013/08/16 06:37:41|Всмысле получение новых задач
iabbliz|2013/08/16 07:30:53|Дима а как можно подключится к базе БПЛ где можно посмотреть на РН: &quot;Контроль
 лимита платежей&quot;

Всмысле его заполненность, кто делает движения как делает. Отчеты по нему какие и т.п.
sapervodichka|2013/08/16 07:31:39|в карте которую я прислал
sapervodichka|2013/08/16 07:31:42|по тим вьюеру
sapervodichka|2013/08/16 07:31:49|а дальше там на столе рдп
iabbliz|2013/08/16 07:31:57|а понял, спс
sapervodichka|2013/08/16 07:33:27|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="giks03" f="Galina Iks"/></contacts>
sapervodichka|2013/08/16 07:33:34|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="zrahmatulina" f="Зульфия"/></contacts>
sapervodichka|2013/08/16 07:33:42|им пиши они там
iabbliz|2013/08/16 07:33:53|по поводу задачи?
sapervodichka|2013/08/16 07:34:07|доступа, задачи, базы
iabbliz|2013/08/16 07:34:13|понял
iabbliz|2013/08/20 09:12:17|<a href="http://habrahabr.ru/post/190536/">http://habrahabr.ru/post/190536/</a>
sapervodichka|2013/08/20 09:18:05|ок
iabbliz|2013/08/20 10:23:17|Дима напиши как Заявку покупателю отпустишь, пожалуйста
iabbliz|2013/08/20 12:13:01|Спасибо
sapervodichka|2013/08/20 12:13:14|<ss type="smile">:)</ss>
iabbliz|2013/08/20 12:18:11|Дима на форме документа закладка основное, немного элементы формы наехали друг на друга. Куда их поставить?
iabbliz|2013/08/20 12:28:36|отпустил
iabbliz|2013/08/20 12:28:39|&quot;Процедура или функция с указанным именем не определена (РассчитатьДлинуНамотки)&quot;
iabbliz|2013/08/20 12:28:45|в форме
sapervodichka|2013/08/20 12:32:09|забирай
iabbliz|2013/08/20 12:32:19|спс
iabbliz|2013/08/22 07:58:10|Привет, Дима а хранилище на майти? сервак будет перезапускаться?
iabbliz|2013/08/22 07:58:33|Просто поставил на получение изменений в облаке для определенных объектов
iabbliz|2013/08/22 13:04:40|а есть контакт Ольги Поповой?
sapervodichka|2013/08/22 13:05:09|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="helga_4ever"/></contacts>
iabbliz|2013/08/22 13:41:24|Если прерву получение данных из хранилища в облаке, это опасно?
iabbliz|2013/08/22 13:41:36|или лучше дождаться?
sapervodichka|2013/08/22 13:43:28|дождись сек
sapervodichka|2013/08/22 13:43:40|там медленно потому что я дистр один перекидываю
iabbliz|2013/08/22 13:44:02|ок, жду уже час наверно (Загружаю данные по одному документу)
sapervodichka|2013/08/22 13:44:19|мне еще 3 минутки качать
sapervodichka|2013/08/22 13:44:29|повторяю второй раз
sapervodichka|2013/08/22 13:44:34|оборвалось первый
sapervodichka|2013/08/22 13:44:39|из-за этого ждешь долго
iabbliz|2013/08/22 13:49:57|понял
iabbliz|2013/08/22 13:50:08|Ты в отпуск что ли скоро?
iabbliz|2013/08/22 13:50:12|когда насколько?
iabbliz|2013/08/22 13:50:40|сколько стоит?
sapervodichka|2013/08/22 13:50:47|54
iabbliz|2013/08/22 13:50:51|на 2-их?
sapervodichka|2013/08/22 13:50:54|да
iabbliz|2013/08/22 13:51:05|ок, приедешь распрошу=)
sapervodichka|2013/08/22 13:51:34|угумс
iabbliz|2013/08/23 08:53:37|Привет
iabbliz|2013/08/23 08:54:04|как у тебя с загрузкой? без дела сидеть напрягает...
sapervodichka|2013/08/23 08:54:51|у меня тоже передышка учусь, хвосты подчищаю
sapervodichka|2013/08/23 08:55:18|готовлюсь к отпуску
sapervodichka|2013/08/23 08:55:20|))
iabbliz|2013/08/23 08:55:24|<ss type="smile">:)</ss>
iabbliz|2013/08/23 10:14:12|ок
iabbliz|2013/08/23 10:16:33|Дима что то не пойму
iabbliz|2013/08/23 10:16:37|кинул на ФТП cf
iabbliz|2013/08/23 10:16:54|а снаружи смотрю его нет
iabbliz|2013/08/23 10:16:57|ничего не пойму
iabbliz|2013/08/23 10:19:22|спасибо
iabbliz|2013/08/23 10:20:02|я свое скопировал
sapervodichka|2013/08/23 10:20:17|ок
sapervodichka|2013/08/23 10:20:26|пожалуйста Тоха
iabbliz|2013/08/26 07:36:17|Привет
sapervodichka|2013/08/26 07:36:33|сейчас посмотрю
iabbliz|2013/08/26 07:36:57|Может, быть проставить пароль Халитовой, зайти под ней, освободить конфигуратор?
iabbliz|2013/08/26 07:37:25|и поставить галку, чтобы при входе после, опять проставила пароль
sapervodichka|2013/08/26 07:37:51|закрыл
iabbliz|2013/08/26 07:38:14|Спасибо
sapervodichka|2013/08/26 07:38:39|надеюсь подключиться
sapervodichka|2013/08/26 07:38:47|я ее принудительно выгнал
sapervodichka|2013/08/26 07:39:00|(отойду)
iabbliz|2013/08/26 07:39:04|ок
iabbliz|2013/08/26 07:39:08|спс
iabbliz|2013/08/28 07:55:03|Ставлю?
iabbliz|2013/08/28 07:55:11|на подключение к хранилищу
iabbliz|2013/08/28 07:55:13|?
iabbliz|2013/08/28 08:51:41|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="#iabbliz/$sergey.zhitnykh;aa00b0e978027058" guid="x984175947baf7927fb3fd9e90acd31cc4970a508c942e885c4a48f59c34fe183" timestamp="1377679208"><legacyquote>[12:40:08] Dmitry Malyshev: </legacyquote>да можно посмотри кто в конфу входил последний<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>как это посмотреть?
iabbliz|2013/08/28 09:29:16|кроме меня там была только Марина Теряева...
iabbliz|2013/08/28 09:29:29|в конфигураторе
sapervodichka|2013/08/28 09:30:58|ну вот передавай ей привет
iabbliz|2013/08/28 09:31:06|ок=)
iabbliz|2013/08/29 06:54:07|Привет, Дима
sapervodichka|2013/08/29 06:54:52|привет
iabbliz|2013/08/29 06:55:11|Слушай вот есть колонки в СКД
iabbliz|2013/08/29 06:55:28|можно ли их как то сделать, чтобы они были сгруппированы по плюсику=)
iabbliz|2013/08/29 06:55:51|ну всмысле по некоторым колонкам был сверху плюс который их скрывал
iabbliz|2013/08/29 06:55:53|открывал
sapervodichka|2013/08/29 06:56:14|да, в скд выводишь как таблицу
sapervodichka|2013/08/29 06:56:21|колонка в ней под колонка
sapervodichka|2013/08/29 06:56:31|колонка верхняя фиксированная
iabbliz|2013/08/29 06:56:40|но тогда в этом случае и эти колонки будут самыми последними
sapervodichka|2013/08/29 06:56:41|под колонки это твои колонки
iabbliz|2013/08/29 06:56:42|да?
iabbliz|2013/08/29 06:56:59|а если надо в середине где то
sapervodichka|2013/08/29 06:57:22|сек
iabbliz|2013/08/29 06:57:58|хотя мысль я понял, попробую может прокатит
sapervodichka|2013/08/29 07:00:40|<files alt="отправил (-а) файл &quot;Безымянный.jpg&quot;">
<file size="31466" index="0" tid="4015815614">Безымянный.jpg</file></files>
sapervodichka|2013/08/29 07:01:17|в Каждой [Группе K] можно указывать отборы
sapervodichka|2013/08/29 07:01:31|типа вывести тока эту колонку
sapervodichka|2013/08/29 07:01:53|(там поразбирайся я как то делал, так сразу не напишу)
iabbliz|2013/08/29 07:02:02|понял, спасибо
iabbliz|2013/08/29 09:51:15|рздРулоны надолго захватил?
sapervodichka|2013/08/29 09:53:05|pf,bhfq
sapervodichka|2013/08/29 09:53:07|забирай
iabbliz|2013/08/29 09:53:18|спс
sapervodichka|2013/08/29 12:44:11|Что такое Тромбон?
iabbliz|2013/08/29 12:44:24|всмысле вообще ?
iabbliz|2013/08/29 12:44:25|или тут
sapervodichka|2013/08/29 12:44:43|у тебя в контроле остатков
iabbliz|2013/08/29 12:44:49|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xbd3eb69ad6dc1d091491821e54ae807c5302ab8662c7e928beaaa79fffb9aba8" timestamp="1377780247"><legacyquote>[16:44:07] Dmitry Malyshev: </legacyquote>#Если Тромбон тогда<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>для чего это вообще?
sapervodichka|2013/08/29 12:44:52|да
iabbliz|2013/08/29 12:45:08|это сделано только для удобства
iabbliz|2013/08/29 12:45:23|т.е. допустим
sapervodichka|2013/08/29 12:45:39|Тромбон - это какой то спец термин 1С
sapervodichka|2013/08/29 12:45:44|ни разу не встречался
iabbliz|2013/08/29 12:45:53|можно позвонить?
sapervodichka|2013/08/29 12:45:57|давай
sapervodichka|2013/08/29 12:51:12|короче слово Ложь вместо Тромбон тебя не устроило
iabbliz|2013/08/29 12:51:22|=))))
sapervodichka|2013/08/29 12:51:24|ЦРУ на тебя нет
iabbliz|2013/08/29 12:51:38|в целом да, ложь меня не устроила
iabbliz|2013/08/29 12:51:39|=)
iabbliz|2013/08/29 12:56:37|упс не туда
iabbliz|2013/08/30 05:55:09|Последний день он трудный самый=)
sapervodichka|2013/08/30 06:00:06|если ты с утра уже не пьяный, привет
iabbliz|2013/08/30 06:00:17|=)))
iabbliz|2013/08/30 07:20:12|напиши когда
iabbliz|2013/08/30 07:20:14|освободишь
sapervodichka|2013/08/30 07:25:06|всё спс
iabbliz|2013/08/30 07:25:11|ок
sapervodichka|2013/08/30 07:36:37|Антох можно ещё сек забыл минутку
iabbliz|2013/08/30 07:37:02|давай
sapervodichka|2013/08/30 07:41:23|всё спс
iabbliz|2013/08/30 07:41:31|ок
iabbliz|2013/09/09 08:09:22|Привет
iabbliz|2013/09/09 08:09:25|как отдохнул?
sapervodichka|2013/09/09 08:10:18|хорошо посмотрел итальяшек и французов, в основном в отеле ошивался
iabbliz|2013/09/09 08:10:44|море?
iabbliz|2013/09/09 08:10:47|океан?
sapervodichka|2013/09/09 08:11:41|средиземное море
iabbliz|2013/09/09 08:11:50|плавал?
sapervodichka|2013/09/09 08:11:51|Тунис
iabbliz|2013/09/09 08:11:53|теплое?
sapervodichka|2013/09/09 08:12:02|да
iabbliz|2013/09/09 09:28:19|тебе нужна?
sapervodichka|2013/09/09 09:28:26|ага
iabbliz|2013/09/09 09:28:37|мне еще мин 10 нужна будет
iabbliz|2013/09/09 09:28:39|и отдам
sapervodichka|2013/09/09 09:28:40|ок
iabbliz|2013/09/09 09:46:00|Вышел
sapervodichka|2013/09/09 09:46:42|спс
iabbliz|2013/09/09 10:25:45|Дима а то что запущено обновление в облаке
iabbliz|2013/09/09 10:25:48|ничего не случится?
sapervodichka|2013/09/09 10:26:23|случиться
iabbliz|2013/09/09 10:26:35|откинет?
sapervodichka|2013/09/09 10:26:41|да
iabbliz|2013/09/09 10:26:54|понятно
iabbliz|2013/09/09 11:26:15|Дима а если при попытке положить объект в хранилище выдает
iabbliz|2013/09/09 11:26:16|Ошибка совместного доступа к хранилищу конфигурации:

D:\UserFiles\1C_STORAGE_DATEBASE\biaxplen_storage
 Не удалось заблокировать таблицу &apos;EXTERNALS&apos;
iabbliz|2013/09/09 11:26:31|надо что делать? повторять попытку?
iabbliz|2013/09/09 11:26:40|уже раз 10 нажимал
iabbliz|2013/09/09 11:34:09|вроде пропало
sapervodichka|2013/09/09 14:05:17|и корешок
sapervodichka|2013/09/09 14:05:22|на 5 минут
sapervodichka|2013/09/09 14:05:33|не могу свои изменения залить
iabbliz|2013/09/09 14:05:35|ок
iabbliz|2013/09/09 14:06:05|может достаточно корешка?=)
sapervodichka|2013/09/09 14:06:31|хз давай попробуем
iabbliz|2013/09/09 14:06:39|корень поместил
iabbliz|2013/09/09 14:09:48|облако уже почти 3 часа висит
iabbliz|2013/09/09 14:10:01|всмысле на загрузке изменений
iabbliz|2013/09/10 06:23:32|Дима а у меня прав нема чтобы выгнать его из 1с
iabbliz|2013/09/10 06:23:39|Дениса синякина из облака
iabbliz|2013/09/10 06:24:28|можешь выкинуть его? или дать консоль 1с или права на диспетчер в облаке=)
iabbliz|2013/09/10 06:27:24|отбой нашел как
iabbliz|2013/09/10 08:46:07|Дима обнови пожалуйста:

Документ.рздВыпускПаллет 
Обработка. рздПФ_КомплектДокументов
iabbliz|2013/09/10 08:46:12|или пусти в проц тест
sapervodichka|2013/09/10 08:48:24|на обеде был
sapervodichka|2013/09/10 08:48:28|заходи в проц
iabbliz|2013/09/10 08:48:54|ок
iabbliz|2013/09/11 12:38:35|Привет, Дима а за Август ЗП уже расчитывали?
iabbliz|2013/09/11 12:38:53|ок, +1
iabbliz|2013/09/11 13:52:15|Дима а ты не знаешь где Катя
iabbliz|2013/09/11 13:52:26|<quote author="iabbliz" authorname="Антон Иванов" conversation="samirbektairov" guid="xf4042efa6065d64e25d9de61f58b3c76970ff2e32479547aa92c503fe6a15e17" timestamp="1378907402"><legacyquote>[17:50:02] Антон Иванов: </legacyquote>что то не отвечает в скайп,
можно ее выкинуть из проц теста базы?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/09/11 13:52:37|выкидывй
iabbliz|2013/09/12 07:54:02|всмысле в каких документах?
sapervodichka|2013/09/12 07:54:06|да
iabbliz|2013/09/12 07:54:19|во всех где есть ТЧ рздРулоныПаллеты
sapervodichka|2013/09/12 07:54:34|ок
iabbliz|2013/09/12 07:54:36|перечислять?
sapervodichka|2013/09/12 07:54:37|нашел
sapervodichka|2013/09/12 07:54:43|спс
iabbliz|2013/09/12 07:54:44|а что?
iabbliz|2013/09/12 07:54:50|&quot;напрягся&quot;
sapervodichka|2013/09/12 07:54:50|пока ничего
iabbliz|2013/09/12 07:55:03|что то случилось?
iabbliz|2013/09/12 08:27:43|Дима а проц. бейс можешь обновить?
iabbliz|2013/09/12 08:27:45|или пусти
sapervodichka|2013/09/12 08:28:42|ща обновлю
iabbliz|2013/09/12 09:40:29|Дима а можешь еще раз?
sapervodichka|2013/09/12 10:02:41|Антох, обновил
sapervodichka|2013/09/12 10:02:53|я вышел из нее, подцепляйся если потребуется
iabbliz|2013/09/12 10:02:58|ок, спасибо
iabbliz|2013/09/13 10:05:19|Дима, привет. С праздником.
Слушай есть печ. форма Карта раскроя, она сейчас как внешняя форма идет. Подключена в проц бейс.
iabbliz|2013/09/13 10:05:34|можно ее в конфу включить? и там последняя версия сейчас?
iabbliz|2013/09/13 10:06:12|а это Халитова делала
iabbliz|2013/09/13 10:06:15|у нее спрошу
sapervodichka|2013/09/13 10:06:18|какая версия не знаю, сравнением посмотри
sapervodichka|2013/09/13 10:06:28|в конфе уже должна быть
sapervodichka|2013/09/13 10:06:34|(нужно заменить тока)
iabbliz|2013/09/13 10:07:06|ты ее не делал?
iabbliz|2013/09/13 10:07:15|вроде нет
sapervodichka|2013/09/13 10:08:45|не делал
iabbliz|2013/09/13 12:06:29|если будет время глянь
<a href="http://habrahabr.ru/post/193466/">http://habrahabr.ru/post/193466/</a>
iabbliz|2013/09/16 08:33:49|Привет
iabbliz|2013/09/16 08:34:00|У меня на майти сервере почему то отладка перестала работать
iabbliz|2013/09/16 08:34:07|точнее с отладкой не запускается 1с
iabbliz|2013/09/16 08:34:18|и подключится к отладке тоже не дает
iabbliz|2013/09/16 08:34:44|попробую релогнутся
iabbliz|2013/09/16 08:45:26|Релогин не помог, попробовал добавить базу в список, тоже не помогло
sapervodichka|2013/09/16 09:07:55|или ругается на tcp протокол
iabbliz|2013/09/16 09:30:05|если запускаешь из конфигуратора висит на загрузке
iabbliz|2013/09/16 09:30:17|вроде удалось подключится к уже работающему сеансу
sapervodichka|2013/09/16 11:18:28|перегружу комп позже
iabbliz|2013/09/16 11:18:44|ок
iabbliz|2013/09/16 11:19:23|
iabbliz|2013/09/16 11:19:25|
iabbliz|2013/09/16 13:08:21|могу сейчас
iabbliz|2013/09/16 13:08:25|не нужна пока
iabbliz|2013/09/16 13:08:33|вышел
iabbliz|2013/09/16 13:41:07|Ребут был?
sapervodichka|2013/09/16 13:47:18|нет
iabbliz|2013/09/16 13:49:36|а будет?
iabbliz|2013/09/16 13:49:40|можно работать?
sapervodichka|2013/09/16 13:50:19|да делаю
iabbliz|2013/09/17 07:04:01|Привет Дима
iabbliz|2013/09/17 07:04:07|слушай подскажи не слышно когда ЗП будет?
sapervodichka|2013/09/17 07:04:19|на эт неделе скзали
iabbliz|2013/09/17 07:04:22|и стоит ли беспокоится из за задержки?
sapervodichka|2013/09/17 07:04:25|я не в офисе
iabbliz|2013/09/17 07:04:44|были раньше такие задержки?
